customer_id,first_name,last_name,email,phone,home_location_id,loyalty_tier,signup_date,marketing_opt_in,updated_at
228,Madison,Robichaux,madison.robichaux@example.com,972-555-4764,8,Gold,2024-06-07,True,2024-06-07 21:17:01+00
229,Margot,Patel,margot.patel@example.net,972-555-6399,8,Bronze,2024-01-30,True,2024-08-30 13:02:27+00
230,Andre,Tran,andre.tran86@example.net,972-555-3008,8,Bronze,2026-01-31,True,2026-05-23 06:44:24+00
231,James,Sanchez,james.sanchez@example.org,512-555-1802,13,Bronze,2025-12-02,False,2025-12-02 13:52:26+00
232,Lucien,Tran,lucien.tran27@example.com,210-555-9785,17,Bronze,2024-07-02,True,2025-04-02 12:47:09+00
233,Lucien,Jackson,lucien.jackson72@example.org,972-555-1462,9,Bronze,2024-07-29,False,2025-12-24 15:29:46+00
234,Santiago,Brown,santiago.brown79@example.org,832-555-9403,5,Bronze,2026-02-18,True,2026-02-18 18:32:05+00
235,Andre,Thomas,andre.thomas@example.com,281-555-6122,5,Gold,2023-09-14,False,2025-10-24 15:11:31+00
236,Harper,Ramirez,harper.ramirez59@example.com,737-555-3260,15,Bronze,2023-02-13,True,2023-02-13 18:51:21+00
237,Madison,Smith,madison.smith79@example.com,726-555-0831,16,Bronze,2025-07-27,False,2026-01-16 00:32:16+00
238,Destiny,Lewis,destiny.lewis@example.org,281-555-8712,3,Bronze,2023-09-07,True,2023-09-07 14:22:58+00
239,Austin,Thibodeaux,austin.thibodeaux38@example.org,713-555-5119,2,Silver,2024-01-09,True,2025-07-22 21:11:59+00
240,Juan,Landry,juan.landry@example.org,737-555-4742,12,Bronze,2025-07-12,True,2025-12-02 00:48:44+00
241,Lucien,Shah,lucien.shah89@example.com,713-555-0700,3,Bronze,2025-02-20,False,2025-06-13 15:41:07+00
242,Valeria,Nguyen,valeria.nguyen95@example.net,210-555-2777,17,Gold,2024-11-12,True,2024-11-12 16:33:38+00
243,Josette,Patel,josette.patel@example.net,281-555-8611,6,Silver,2026-04-07,True,2026-06-24 16:42:59+00
244,Harper,Turner,harper.turner54@example.net,713-555-2104,3,Bronze,2024-09-09,False,2024-10-31 09:21:36+00
245,Liam,Reddy,liam.reddy49@example.org,210-555-4018,19,Silver,2026-06-23,False,2026-06-23 16:40:59+00
246,Harper,Brown,harper.brown55@example.net,281-555-1522,4,Bronze,2023-12-16,True,2024-06-10 07:11:01+00
247,Priya,Perez,priya.perez16@example.net,281-555-7002,6,Gold,2025-03-27,True,2025-11-10 01:46:18+00
248,Remy,Guidry,remy.guidry@example.org,713-555-3147,3,Bronze,2025-10-15,True,2025-12-05 01:18:45+00
249,Isabella,Fontenot,isabella.fontenot32@example.com,281-555-5039,3,Bronze,2023-10-11,False,2023-10-11 13:28:05+00
250,Carmen,Morales,carmen.morales@example.com,832-555-0414,1,Silver,2023-12-29,True,2024-07-22 06:24:06+00
251,Jessica,Lopez,jessica.lopez39@example.org,832-555-6145,1,Bronze,2026-01-12,False,2026-02-12 23:09:19+00
252,Brianna,Wilson,brianna.wilson81@example.org,281-555-4469,4,Bronze,2025-07-04,True,2025-07-04 18:49:35+00
253,Camille,Martinez,camille.martinez91@example.net,832-555-2220,1,Gold,2023-03-27,False,2023-03-27 20:25:18+00
254,Noah,Turner,noah.turner@example.net,737-555-6979,12,Bronze,2026-05-20,True,2026-06-16 04:15:35+00
255,Camille,Hebert,camille.hebert61@example.org,737-555-6679,14,Gold,2025-04-29,True,2025-04-29 08:14:31+00
256,Madison,Phillips,madison.phillips@example.net,972-555-8798,8,Silver,2024-06-13,False,2025-11-16 11:10:34+00
257,Hannah,Reyes,hannah.reyes50@example.com,972-555-3352,7,Bronze,2024-10-01,False,2025-07-02 22:49:51+00
258,Noah,Gomez,noah.gomez@example.net,214-555-0007,10,Silver,2025-09-07,False,2025-11-05 02:40:47+00
259,Remy,Arceneaux,remy.arceneaux@example.org,726-555-8990,18,Silver,2025-04-23,True,2025-04-23 13:00:54+00
260,Lucien,Turner,lucien.turner@example.org,726-555-7211,17,Bronze,2026-05-24,True,2026-05-24 15:53:57+00
261,Arjun,Tran,arjun.tran@example.org,713-555-5654,1,Bronze,2026-06-04,False,2026-06-14 13:29:47+00
262,Joshua,Williams,joshua.williams@example.net,832-555-1566,4,Silver,2026-01-29,True,2026-04-17 23:33:11+00
263,Linda,Torres,linda.torres@example.net,281-555-3352,5,Bronze,2023-06-09,True,2025-12-03 14:32:21+00
264,Destiny,O'Brien,destiny.obrien8@example.org,713-555-6959,5,Silver,2023-04-07,True,2023-04-07 16:45:05+00
265,Lucien,Rodriguez,lucien.rodriguez@example.org,512-555-5360,12,Bronze,2025-12-12,True,2025-12-12 13:26:09+00
266,Arjun,Green,arjun.green@example.com,469-555-6226,8,Bronze,2024-06-03,True,2024-06-03 10:24:54+00
267,Josette,Roberts,josette.roberts56@example.net,832-555-8146,1,Bronze,2024-12-14,True,2024-12-14 16:37:58+00
268,Andre,Perez,andre.perez52@example.net,972-555-4837,8,Bronze,2023-08-27,False,2023-08-27 12:43:17+00
269,Ximena,Nguyen,ximena.nguyen@example.org,214-555-2789,11,Silver,2023-04-22,True,2023-04-22 20:39:02+00
270,Jennifer,Pham,jennifer.pham56@example.org,281-555-2566,2,Silver,2023-03-10,True,2023-03-10 08:52:59+00
271,David,Wright,david.wright94@example.com,726-555-6621,17,Silver,2024-01-24,True,2025-09-10 18:06:58+00
272,Diego,Wright,diego.wright@example.net,832-555-1264,1,Bronze,2026-05-08,True,2026-05-08 18:54:51+00
273,Harper,Brown,harper.brown@example.org,726-555-6927,19,Bronze,2024-04-05,False,2025-04-16 04:02:38+00
274,Ava,Diaz,ava.diaz57@example.org,713-555-8249,2,Silver,2023-12-22,False,2025-11-19 17:45:35+00
275,Pierre,Turner,pierre.turner@example.com,210-555-4125,17,Bronze,2024-07-31,True,2025-06-14 22:35:18+00
276,Lucas,Morales,lucas.morales99@example.com,726-555-7390,18,Silver,2024-10-08,False,2025-11-26 08:46:23+00
277,Santiago,Ramirez,santiago.ramirez68@example.org,713-555-3358,20,Bronze,2026-04-15,True,2026-04-15 13:29:38+00
278,Lucas,Shah,lucas.shah@example.net,726-555-3295,16,Bronze,2024-05-13,False,2025-05-10 10:57:53+00
279,Tyrone,Lopez,tyrone.lopez@example.com,737-555-3978,15,Bronze,2023-03-27,False,2023-06-29 19:21:47+00
280,Ethan,Martinez,  ethan.martinez98@example.net ,512-555-5144,13,Silver,2023-11-27,False,2023-11-27 10:14:48+00
281,Chloe,Wright,chloe.wright@example.net,512-555-2649,15,Bronze,2025-12-08,True,2025-12-08 10:22:57+00
282,Rohan,Wilson,rohan.wilson@example.net,281-555-7742,3,Gold,2025-12-22,True,2025-12-23 22:52:30+00
283,Noah,Nelson,noah.nelson44@example.org,214-555-5238,11,Silver,2026-03-11,True,2026-04-03 10:52:56+00
284,James,Ramirez,james.ramirez@example.org,972-555-0532,10,Bronze,2025-10-26,True,2025-11-11 01:26:14+00
285,Luis,Wilson,luis.wilson@example.com,210-555-5399,17,Bronze,2026-04-03,True,2026-04-03 15:34:12+00
286,Colton,Robinson,colton.robinson1@example.net,972-555-9274,9,Bronze,2023-05-18,True,2023-06-05 01:27:33+00
287,Ethan,Hernandez,ethan.hernandez52@example.net,469-555-7040,8,Bronze,2025-08-09,True,2025-08-09 11:00:53+00
288,Sarah,Boudreaux,sarah.boudreaux34@example.net,512-555-9046,13,Gold,2024-03-30,True,2026-05-18 18:47:04+00
289,Diego,Morales,diego.morales74@example.org,832-555-8913,6,Silver,2024-11-02,True,2024-11-02 18:12:07+00
290,Santiago,Robichaux,santiago.robichaux64@example.net,832-555-9310,3,Bronze,2026-04-05,False,2026-04-25 01:03:09+00
291,Celeste,Fontenot,celeste.fontenot43@example.com,972-555-7676,10,Bronze,2026-06-13,True,2026-06-22 02:39:20+00
292,Mai,Lopez,mai.lopez69@example.org,214-555-8063,8,Bronze,2025-03-14,True,2026-05-10 11:44:03+00
293,Brianna,Sanchez,brianna.sanchez56@example.net,713-555-9362,5,Bronze,2024-07-03,False,2025-11-15 11:39:20+00
294,Michael,Lopez,michael.lopez43@example.com,214-555-8259,7,Bronze,2026-03-21,True,2026-03-21 21:08:42+00
295,Jessica,Brown,jessica.brown45@example.org,469-555-3925,7,Bronze,2026-02-26,True,2026-02-26 17:27:35+00
296,Lucien,Reddy,lucien.reddy@example.org,972-555-3882,7,Bronze,2025-03-28,False,2025-12-17 07:55:15+00
297,Josette,Fontenot,josette.fontenot89@example.com,214-555-0756,8,Bronze,2023-10-01,True,2023-10-01 15:00:40+00
298,Joshua,Wilson,joshua.wilson@example.org,737-555-3844,14,Silver,2023-05-17,True,2026-05-27 02:49:09+00
299,James,Diaz,james.diaz@example.net,281-555-0200,6,Bronze,2025-08-24,False,2025-08-24 21:19:41+00
300,Ximena,Jackson,ximena.jackson58@example.com,210-555-9880,19,Silver,2023-12-30,False,2025-04-04 13:45:53+00
301,Mai,Flores,mai.flores@example.org,210-555-6876,19,Silver,2024-12-03,True,2025-03-03 10:55:18+00
302,Brianna,Hebert,brianna.hebert84@example.org,469-555-5000,10,Gold,2025-02-24,True,2025-12-26 02:30:39+00
303,Mia,Lewis,mia.lewis@example.net,214-555-2668,7,Bronze,2026-04-20,False,2026-06-05 12:02:32+00
304,Andre,Jackson,andre.jackson@example.org,972-555-5356,11,Gold,2024-11-16,True,2024-11-16 11:26:02+00
305,Lucas,Harris,lucas.harris@example.net,726-555-9448,17,Silver,2025-02-14,False,2025-09-14 01:39:17+00
306,Mia,Thibodeaux,mia.thibodeaux@example.com,512-555-8036,13,Bronze,2025-07-06,True,2026-01-31 12:21:03+00
307,Anika,Fontenot,anika.fontenot@example.net,726-555-4607,16,Bronze,2025-10-30,True,2025-10-30 14:13:10+00
308,Santiago,Green,santiago.green@example.com,214-555-3540,11,Bronze,2023-02-21,True,2026-04-24 05:35:20+00
309,Kayla,Adams,kayla.adams90@example.net,737-555-3058,13,Silver,2025-03-25,False,2026-04-16 20:56:39+00
310,Anika,Brown,anika.brown@example.net,832-555-1245,6,Silver,2023-07-11,True,2023-07-11 21:45:25+00
311,James,Green,james.green17@example.net,512-555-9345,15,Bronze,2025-09-03,False,2026-02-22 04:01:57+00
312,Andre,Nelson,andre.nelson@example.org,832-555-8224,4,Silver,2023-02-23,False,2023-02-23 17:16:41+00
313,Ximena,Turner,ximena.turner@example.net,512-555-7612,14,Bronze,2023-09-28,False,2023-09-28 09:00:28+00
314,Noah,Torres,noah.torres40@example.com,726-555-9251,17,Bronze,2023-07-30,False,2023-09-30 13:19:12+00
315,Josette,Robichaux,josette.robichaux@example.org,832-555-6817,3,Gold,2024-10-23,True,2026-01-05 05:00:03+00
316,Olivia,Williams,olivia.williams49@example.net,737-555-8136,12,Gold,2023-01-05,True,2025-07-24 00:49:28+00
317,Sofia,Wilson, Sofia.Wilson40@Example.Com,281-555-0312,2,Silver,2023-01-19,True,2024-09-19 22:09:37+00
318,Jamal,Tran,jamal.tran87@example.net,737-555-7915,14,Bronze,2024-07-06,True,2024-07-06 15:53:53+00
319,Andrew,Gonzalez,andrew.gonzalez40@example.com,281-555-1535,2,Bronze,2025-11-30,True,2025-11-30 17:44:57+00
320,Linh,Perez,linh.perez@example.net,726-555-1653,19,Bronze,2026-01-25,False,2026-06-01 18:57:27+00
321,Linh,Rivera,linh.rivera67@example.net,713-555-1115,3,Bronze,2024-05-03,False,2024-05-03 09:49:58+00
322,Wyatt,LeBlanc,wyatt.leblanc77@example.com,726-555-2720,19,Bronze,2024-12-22,True,2025-09-19 05:47:12+00
323,Diego,Rodriguez,diego.rodriguez5@example.com,210-555-2563,16,Gold,2024-08-27,True,2024-08-27 09:15:11+00
324,Josette,Wright,josette.wright18@example.org,737-555-8888,12,Silver,2024-02-26,True,2026-05-06 09:57:11+00
325,Jennifer,Jackson,jennifer.jackson@example.com,726-555-8286,16,Bronze,2024-10-07,False,2024-10-07 12:57:05+00
326,Minh,Wright,minh.wright79@example.org,210-555-9999,16,Bronze,2023-01-04,False,2023-07-15 17:41:13+00
327,Colton,Roberts,colton.roberts@example.com,210-555-4004,19,Bronze,2023-09-25,True,2024-02-26 08:53:44+00
328,Remy,Pham,remy.pham77@example.com,713-555-8770,5,Bronze,2026-06-11,True,2026-06-20 20:25:53+00
329,Lucien,Morales,lucien.morales@example.org,512-555-8579,12,Silver,2024-01-10,False,2024-01-10 16:03:25+00
330,Tyrone,O'Brien,tyrone.obrien88@example.net,281-555-7720,2,Bronze,2023-03-01,True,2023-03-01 21:20:06+00
331,Mia,Tran,mia.tran@example.net,512-555-7384,12,Silver,2023-05-17,False,2023-05-17 12:37:01+00
332,Liam,LeBlanc,  liam.leblanc29@example.com ,281-555-3943,4,Bronze,2025-08-07,True,2026-04-16 15:46:20+00
333,Remy,Landry,remy.landry42@example.net,512-555-1120,12,Bronze,2023-12-28,True,2023-12-28 11:49:02+00
334,Wyatt,Williams,wyatt.williams@example.com,512-555-6734,12,Gold,2023-01-25,True,2023-07-10 18:15:50+00
335,Celeste,Phillips,  celeste.phillips@example.org ,214-555-7413,9,Bronze,2025-03-09,False,2025-03-09 21:44:23+00
336,Olivia,Scott,olivia.scott44@example.org,214-555-6741,11,Bronze,2024-08-04,True,2025-03-15 05:18:00+00
337,Linh,Harris,linh.harris@example.org,737-555-2296,15,Silver,2024-05-09,False,2024-05-09 11:49:02+00
338,Destiny,Perez,destiny.perez@example.net,210-555-2399,16,Bronze,2025-09-07,False,2025-09-07 13:24:18+00
339,Austin,Roberts,austin.roberts93@example.com,469-555-6367,10,Bronze,2023-12-10,False,2025-02-03 16:24:06+00
340,Harper,Hernandez,harper.hernandez@example.com,737-555-1940,12,Bronze,2024-09-19,False,2024-09-19 18:48:23+00
341,Kayla,Sanchez,kayla.sanchez22@example.com,210-555-8108,19,Bronze,2025-03-27,False,2026-04-21 14:21:01+00
342,Tyrone,Jones,tyrone.jones62@example.org,832-555-4356,3,Bronze,2024-10-28,False,2026-04-13 11:36:47+00
343,Lucas,Rivera,lucas.rivera53@example.net,713-555-9300,3,Bronze,2023-08-16,True,2025-03-23 01:10:54+00
344,Joshua,Diaz,joshua.diaz@example.net,713-555-7688,2,Bronze,2026-06-10,False,2026-06-30 10:25:09+00
345,Lucien,Wright,lucien.wright26@example.org,737-555-2434,13,Silver,2025-03-25,False,2025-11-21 11:39:50+00
346,Jamal,Diaz,jamal.diaz91@example.org,214-555-2499,8,Bronze,2026-05-28,True,2026-05-28 19:01:21+00
347,Margot,Phillips,margot.phillips67@example.com,512-555-7449,15,Bronze,2023-07-01,True,2023-07-01 16:43:55+00
348,Carlos,Rivera,carlos.rivera15@example.com,737-555-4304,13,Bronze,2025-01-09,True,2026-03-03 05:28:50+00
349,Maria,Comeaux,maria.comeaux@example.org,469-555-9526,7,Bronze,2023-05-11,False,2023-05-11 16:26:38+00
350,Michael,Pham,michael.pham@example.org,726-555-0255,18,Bronze,2026-02-09,False,2026-02-09 21:48:04+00
351,Liam,Scott,liam.scott14@example.org,737-555-3612,15,Silver,2023-05-01,True,2024-09-22 02:46:54+00
352,Darnell,Lewis,darnell.lewis10@example.com,281-555-9849,6,Bronze,2025-12-03,False,2026-04-05 08:21:46+00
353,Darnell,Adams,darnell.adams@example.net,469-555-6240,7,Bronze,2026-02-13,True,2026-02-13 10:11:36+00
354,Hannah,Roberts,hannah.roberts27@example.org,832-555-0747,6,Silver,2024-04-30,True,2025-11-18 05:03:01+00
355,Jamal,Wilson,jamal.wilson@example.com,713-555-3602,3,Bronze,2026-03-31,False,2026-04-21 13:14:09+00
356,Maria,Davis,maria.davis66@example.net,281-555-3414,3,Bronze,2024-01-13,False,2024-01-13 10:39:36+00
357,Colton,Guidry,colton.guidry55@example.org,210-555-5312,19,Bronze,2025-03-31,True,2025-03-31 19:04:16+00
358,Ximena,Martinez,Ximena.martinez7@Example.net,214-555-4899,9,Gold,2025-04-05,False,2025-04-05 12:58:02+00
359,Wyatt,Arceneaux,wyatt.arceneaux@example.org,469-555-8511,8,Bronze,2023-08-17,False,2023-08-17 11:02:24+00
360,Lucas,Le,lucas.le43@example.org,737-555-8177,14,Bronze,2026-05-14,False,2026-05-20 14:17:16+00
361,Isabella,Flores,isabella.flores14@example.org,469-555-6986,11,Bronze,2026-01-20,False,2026-01-20 12:25:09+00
362,Austin,Davis,austin.davis12@example.com,210-555-1476,19,Bronze,2026-02-21,True,2026-02-21 19:43:48+00
363,Luis,Phillips,luis.phillips@example.net,737-555-6040,15,Bronze,2025-01-29,True,2026-06-21 23:20:35+00
364,Darnell,Boudreaux,darnell.boudreaux@example.org,214-555-4078,10,Bronze,2023-07-08,True,2024-01-28 08:58:45+00
365,Mateo,Green,mateo.green@example.net,972-555-0210,8,Bronze,2025-07-03,True,2026-04-17 03:06:45+00
366,Austin,Shah,austin.shah@example.org,832-555-8369,20,Bronze,2026-05-18,True,2026-05-18 11:45:21+00
367,Margot,Kumar,margot.kumar27@example.org,737-555-3686,14,Bronze,2026-03-19,True,2026-03-19 10:17:24+00
368,Grace,King,grace.king@example.net,726-555-7160,19,Silver,2024-05-18,True,2024-05-18 21:12:47+00
369,Grace,Torres,grace.torres27@example.com,832-555-7794,3,Bronze,2026-02-16,True,2026-03-29 13:49:29+00
370,Lucia,Perez,lucia.perez4@example.net,726-555-2750,17,Bronze,2026-04-28,True,2026-04-28 09:43:04+00
371,Ethan,McAllister,ethan.mcallister91@example.net,512-555-7808,13,Bronze,2026-06-23,True,2026-06-29 22:57:32+00
372,Priya,Jackson,priya.jackson80@example.org,713-555-7784,3,Bronze,2023-01-22,True,2023-01-22 18:24:11+00
373,Caleb,Rivera,caleb.rivera44@example.org,512-555-7029,12,Bronze,2025-12-13,True,2025-12-13 21:45:26+00
374,Isabella,Reddy,isabella.reddy54@example.org,737-555-0384,14,Silver,2023-02-27,True,2023-02-27 20:39:05+00
375,Isabella,Thibodeaux,isabella.thibodeaux@example.com,713-555-6295,1,Silver,2024-01-01,False,2025-03-14 15:59:21+00
376,Noah,Baker,noah.baker@example.net,469-555-0436,9,Bronze,2026-05-08,False,2026-05-12 10:08:08+00
377,Ethan,Robichaux,ethan.robichaux@example.org,726-555-2385,17,Silver,2023-06-19,False,2025-07-24 01:37:44+00
378,Brianna,Gomez,brianna.gomez38@example.com,281-555-1167,6,Bronze,2023-03-21,False,2023-03-21 14:28:38+00
379,Diego,Thomas,diego.thomas@example.com,214-555-5288,9,Bronze,2025-03-26,False,2025-06-24 04:04:35+00
380,Juan,Lewis,juan.lewis@example.com,469-555-6037,9,Silver,2023-03-22,True,2023-03-22 19:23:03+00
381,Olivia,Boudreaux,olivia.boudreaux@example.org,713-555-2642,6,Bronze,2025-09-12,True,2025-12-29 07:56:03+00
382,Diego,Lewis,diego.lewis@example.org,210-555-4404,19,Bronze,2024-05-09,True,2024-06-17 21:53:10+00
383,Linh,Sanchez,linh.sanchez15@example.org,726-555-4624,16,Bronze,2026-01-29,True,2026-03-18 02:10:03+00
384,Carlos,Sanchez,carlos.sanchez@example.org,281-555-2515,3,Silver,2023-09-26,False,2026-03-31 18:18:10+00
385,Tuan,Scott,tuan.scott47@example.net,713-555-1010,20,Bronze,2026-06-02,True,2026-06-11 07:05:53+00
386,Colton,Patel,colton.patel@example.org,210-555-3117,18,Silver,2025-11-21,False,2026-01-09 21:59:22+00
387,Chloe,Williams,chloe.williams@example.org,832-555-7135,6,Bronze,2025-04-15,True,2026-06-04 22:17:58+00
388,Remy,Jackson,remy.jackson9@example.com,210-555-6862,17,Bronze,2026-02-16,False,2026-02-16 15:07:48+00
389,Tuan,Gomez,tuan.gomez67@example.org,713-555-9469,3,Bronze,2023-12-17,True,2026-05-06 22:31:14+00
390,Grace,Flores,grace.flores19@example.net,713-555-0334,20,Bronze,2026-04-24,True,2026-04-24 10:56:05+00
391,Lucien,Landry,lucien.landry@example.net,512-555-6512,13,Silver,2024-09-24,True,2024-09-24 11:29:59+00
392,Mateo,Guidry,mateo.guidry@example.net,512-555-1630,13,Bronze,2026-05-31,True,2026-06-12 08:57:06+00
393,Brianna,Nelson,brianna.nelson1@example.org,281-555-8246,2,Bronze,2023-09-23,True,2024-02-09 18:55:44+00
394,Liam,Broussard,liam.broussard99@example.org,726-555-2206,18,Bronze,2024-02-16,False,2024-07-30 15:49:44+00
395,Celeste,Rivera,celeste.rivera@example.com,832-555-6895,1,Silver,2024-10-29,True,2025-03-20 11:45:43+00
396,Destiny,King,destiny.king@example.com,832-555-1789,5,Bronze,2026-05-10,True,2026-06-03 15:50:58+00
397,Michael,Doucet,michael.doucet@example.org,281-555-9384,3,Silver,2024-01-04,True,2024-01-04 20:57:19+00
398,Isabella,Smith,isabella.smith21@example.com,512-555-7030,15,Gold,2023-11-17,True,2025-12-22 01:18:12+00
399,Emily,Shah,emily.shah6@example.net,281-555-5412,4,Bronze,2026-05-18,True,2026-05-18 09:56:16+00
400,Hannah,Robichaux,hannah.robichaux49@example.net,210-555-6905,18,Silver,2023-05-15,True,2023-05-15 19:40:39+00
401,Caleb,Tran,caleb.tran47@example.org,737-555-2615,13,Bronze,2024-06-27,False,2024-09-25 11:08:18+00
402,Caleb,Lopez,caleb.lopez72@example.net,713-555-2525,1,Bronze,2026-03-12,True,2026-03-12 17:03:55+00
403,Sarah,Fontenot,sarah.fontenot@example.org,281-555-5571,1,Bronze,2026-01-11,False,2026-05-24 23:34:28+00
404,Jessica,Reddy,jessica.reddy@example.com,713-555-5876,1,Silver,2024-09-06,True,2025-12-18 22:04:48+00
405,Andrew,Jackson,andrew.jackson27@example.org,737-555-1852,12,Silver,2026-05-15,True,2026-05-15 10:49:07+00
406,Maria,Jackson,maria.jackson@example.com,726-555-2288,16,Bronze,2023-04-19,True,2025-02-22 08:02:53+00
407,Ashley,McAllister,ashley.mcallister49@example.org,713-555-4006,5,Bronze,2024-04-21,True,2025-04-23 09:32:23+00
408,Mia,Robichaux,mia.robichaux9@example.net,726-555-6689,17,Gold,2023-04-23,True,2023-04-23 11:07:36+00
409,Colton,Broussard,colton.broussard9@example.com,713-555-1858,2,Bronze,2024-04-14,True,2024-04-14 19:43:36+00
410,Carmen,Doucet,  carmen.doucet37@example.org ,726-555-3207,16,Bronze,2024-06-10,True,2025-12-04 10:17:28+00
411,Abigail,Diaz,abigail.diaz@example.com,210-555-4360,19,Bronze,2025-05-25,False,2025-05-25 09:19:57+00
412,Caleb,Gomez,caleb.gomez@example.org,737-555-5757,15,Bronze,2024-04-29,False,2024-04-29 09:32:38+00
413,Carmen,Thomas,carmen.thomas32@example.net,737-555-1021,14,Gold,2025-10-22,True,2025-10-22 20:20:58+00
414,Ashley,Gomez,ashley.gomez81@example.com,210-555-5503,17,Gold,2023-05-31,False,2023-09-26 11:36:44+00
415,Camille,Lewis,camille.lewis@example.org,281-555-5153,1,Silver,2023-02-28,True,2023-02-28 21:36:25+00
416,Ximena,Lewis,ximena.lewis83@example.com,281-555-8378,4,Silver,2023-01-05,True,2025-01-05 21:22:26+00
417,Kayla,Turner,kayla.turner76@example.org,281-555-3975,3,Bronze,2024-01-26,True,2024-06-15 05:34:46+00
418,Lucia,Garcia,LUCIA.GARCIA66@EXAMPLE.ORG,214-555-5334,10,Bronze,2026-02-13,True,2026-06-30 19:33:09+00
419,Andrew,Morales,andrew.morales62@example.com,512-555-0292,15,Silver,2023-04-11,False,2023-07-29 09:48:24+00
420,Austin,Young,austin.young@example.net,512-555-8352,13,Bronze,2026-03-03,True,2026-06-18 12:07:56+00
421,Ximena,Broussard,ximena.broussard71@example.com,210-555-9497,17,Bronze,2025-12-04,False,2026-03-17 01:16:42+00
422,Linh,Kumar,linh.kumar@example.com,713-555-9677,3,Silver,2025-05-27,False,2025-08-24 16:26:16+00
423,Juan,Robinson,juan.robinson27@example.com,737-555-3585,15,Bronze,2023-01-21,True,2023-01-21 10:52:46+00
424,Ashley,Nelson,ashley.nelson@example.net,832-555-9883,4,Bronze,2026-03-23,True,2026-06-01 01:15:46+00
